name,race,matchup,relative_position,army_x,army_y,total_army_value,died_army_value,gameloop
Creature,Protoss,PvZ,0.17371442301087225,146,131,0,0,10320
LiquidTLO,Zerg,PvZ,0.811413635786379,137,118,0,0,11040
Creature,Protoss,PvZ,0.1993505759603813,136,118,800,0,11040
LiquidTLO,Zerg,PvZ,0.8266324227644123,139,120,0,0,11280
Creature,Protoss,PvZ,0.4894966794859078,113,98,0,0,11280
LiquidTLO,Zerg,PvZ,0.02690499562210602,46,95,0,0,11520
Creature,Protoss,PvZ,0.19803190560151412,142,100,1250,0,11520
LiquidTLO,Zerg,PvZ,0.02537888418961931,60,45,2300,0,11760
Creature,Protoss,PvZ,0.5048213849043162,118,88,1050,650,11760
LiquidTLO,Zerg,PvZ,0.6800277889425383,129,100,2650,325,12000
Creature,Protoss,PvZ,0.5950081621157609,108,89,2125,800,12000
LiquidTLO,Zerg,PvZ,0.025893002297675882,46,61,4225,375,12240
Creature,Protoss,PvZ,0.746416571528863,90,92,4900,600,12240
LiquidTLO,Zerg,PvZ,0.2321246046356703,88,99,2525,0,12480
Creature,Protoss,PvZ,0.24769505709256912,135,102,5425,1200,12480
LiquidTLO,Zerg,PvZ,0.03339309533780854,82,63,4650,650,12720
Creature,Protoss,PvZ,0.7417833182427239,74,94,5125,1050,12720
LiquidTLO,Zerg,PvZ,0.24247223765817527,74,91,5225,1000,12960
Creature,Protoss,PvZ,0.7152223850053766,87,93,6125,4650,12960
LiquidTLO,Zerg,PvZ,0.021595875466740688,134,36,0,0,4560
DisK,Protoss,PvZ,0.5815066921904106,86,84,0,0,4560
LiquidTLO,Zerg,PvZ,0.8722732198720352,38,123,100,0,4800
DisK,Protoss,PvZ,0.7938454815683731,138,72,0,0,4800
LiquidTLO,Zerg,PvZ,0.021595875466740688,134,36,0,0,5040
DisK,Protoss,PvZ,0.09659861078980958,38,127,0,0,5040
LiquidTLO,Zerg,PvZ,0.020763403698607186,154,45,0,0,6000
DisK,Protoss,PvZ,0.3206938419329506,101,135,0,0,6000
LiquidTLO,Zerg,PvZ,0.025064352299969228,153,45,0,0,6720
DisK,Protoss,PvZ,0.8671221916891574,143,60,0,0,6720
LiquidTLO,Zerg,PvZ,0.029562934471941804,107,35,750,0,7440
DisK,Protoss,PvZ,0.7087184934716895,108,72,850,0,7440
LiquidTLO,Zerg,PvZ,0.025518877910703175,134,36,275,275,7680
DisK,Protoss,PvZ,0.729855028428233,88,56,600,0,7680
LiquidTLO,Zerg,PvZ,0.2989690721649485,86,58,975,675,7920
DisK,Protoss,PvZ,0.6089703921157151,79,64,1075,250,7920
LiquidTLO,Zerg,PvZ,0.8232962742698963,57,101,650,275,8160
DisK,Protoss,PvZ,0.03661233087735466,57,120,1450,100,8160
LiquidTLO,Zerg,PvZ,0.025518877910703175,134,36,100,50,8880
DisK,Protoss,PvZ,0.05855822447822079,59,121,625,0,8880
LiquidTLO,Zerg,PvZ,0.029562934471941804,107,35,150,0,9360
DisK,Protoss,PvZ,0.9576717197206059,139,40,600,0,9360
LiquidTLO,Zerg,PvZ,0.16989178073042416,121,53,125,125,10320
DisK,Protoss,PvZ,0.07368080161886476,61,120,800,400,10320
LiquidTLO,Zerg,PvZ,0.03080913249610645,140,68,700,0,10560
DisK,Protoss,PvZ,0.1367401208319185,66,126,775,0,10560
LiquidTLO,Zerg,PvZ,0.029719489191912585,137,66,350,0,10800
DisK,Protoss,PvZ,0.30886756807286986,90,134,1200,800,10800
LiquidTLO,Zerg,PvZ,0.025518877910703175,134,36,0,0,11520
DisK,Protoss,PvZ,0.4090421772957623,81,89,0,0,11520
LiquidTLO,Zerg,PvZ,0.2465954396991421,137,94,2300,625,11760
DisK,Protoss,PvZ,0.8511028445719117,101,51,700,400,11760
LiquidTLO,Zerg,PvZ,0.029562934471941804,107,35,750,150,12000
DisK,Protoss,PvZ,0.8554367334144444,102,51,1200,300,12000
LiquidTLO,Zerg,PvZ,0.023657377054534523,154,45,2225,900,12240
DisK,Protoss,PvZ,0.14763662070665895,75,136,2625,400,12240
LiquidTLO,Zerg,PvZ,0.8918319449231688,94,155,1725,600,12480
DisK,Protoss,PvZ,0.08228015205368444,78,143,2900,1000,12480
LiquidTLO,Zerg,PvZ,0.029562934471941804,107,35,1475,425,12720
DisK,Protoss,PvZ,0.16351814640763562,71,136,1700,200,12720
LiquidTLO,Zerg,PvZ,0.029719489191912585,137,66,3025,725,12960
DisK,Protoss,PvZ,0.8200319792461437,85,50,2200,300,12960
LiquidTLO,Zerg,PvZ,0.029562934471941804,107,35,1575,225,13200
DisK,Protoss,PvZ,0.8200319792461437,85,50,300,300,13200
LiquidTLO,Zerg,PvZ,0.025064352299969228,153,45,575,575,13440
DisK,Protoss,PvZ,0.1179602402846075,65,120,3625,0,13440
LiquidTLO,Zerg,PvZ,0.029719489191912585,137,66,425,300,13680
DisK,Protoss,PvZ,0.1397214100674271,65,135,2375,1000,13680
LiquidTLO,Zerg,PvZ,0.7459766959714145,100,135,3225,500,13920
DisK,Protoss,PvZ,0.08451800126289971,79,143,2725,0,13920
LiquidTLO,Zerg,PvZ,0.03094735745145727,108,35,2975,700,14160
DisK,Protoss,PvZ,0.11757614722310028,86,139,2725,600,14160
LiquidTLO,Zerg,PvZ,0.023657377054534523,154,45,3650,1750,14400
DisK,Protoss,PvZ,0.9663607341893279,73,39,4625,1075,14400
LiquidTLO,Zerg,PvZ,0.03094735745145727,108,35,2850,850,14640
DisK,Protoss,PvZ,0.1306931338399553,66,123,3025,875,14640
LiquidTLO,Zerg,PvZ,0.029719489191912585,137,66,1800,200,14880
DisK,Protoss,PvZ,0.935679688455744,73,42,500,500,14880
LiquidTLO,Zerg,PvZ,0.025518877910703175,134,36,500,0,15120
DisK,Protoss,PvZ,0.17069657044010023,70,135,200,0,15120
LiquidTLO,Zerg,PvZ,0.029562934471941804,107,35,175,175,15600
DisK,Protoss,PvZ,0.9651065008221483,72,37,600,0,15600
LiquidTLO,Zerg,PvZ,0.7327080025719157,81,120,1600,825,15840
DisK,Protoss,PvZ,0.7390758008565678,77,36,4850,100,15840
LiquidTLO,Zerg,PvZ,0.024747500638193365,155,45,1225,200,16080
DisK,Protoss,PvZ,0.7321207909651375,76,36,1275,900,16080
LiquidTLO,Zerg,PvZ,0.0400628951841559,106,34,1350,300,16800
DisK,Protoss,PvZ,0.9603482749228383,108,34,4200,100,16800
LiquidTLO,Zerg,PvZ,0.029719489191912585,137,66,3425,1025,17040
DisK,Protoss,PvZ,0.966464876054133,134,35,7275,700,17040
LiquidTLO,Zerg,PvZ,0.02077560291858571,73,60,50,0,4080
DisK,Protoss,PvZ,0.04811497330544667,182,166,0,0,4080
LiquidTLO,Zerg,PvZ,0.021996226336323976,74,60,0,0,5520
DisK,Protoss,PvZ,0.08555213389153182,178,139,0,0,5520
LiquidTLO,Zerg,PvZ,0.02077560291858571,73,60,0,0,6480
DisK,Protoss,PvZ,0.9756994172128342,75,121,750,0,6480
LiquidTLO,Zerg,PvZ,0.02245725222842887,69,87,650,0,6720
DisK,Protoss,PvZ,0.8355514484182531,77,111,750,0,6720
LiquidTLO,Zerg,PvZ,0.02077560291858571,73,60,850,0,6960
DisK,Protoss,PvZ,0.8520070585675854,79,107,750,750,6960
LiquidTLO,Zerg,PvZ,0.02245725222842887,69,87,200,0,7920
DisK,Protoss,PvZ,0.08479406812637846,177,141,550,0,7920
LiquidTLO,Zerg,PvZ,0.02245725222842887,69,87,400,0,8160
DisK,Protoss,PvZ,0.9036614685791813,85,55,0,0,8160
LiquidTLO,Zerg,PvZ,0.02077560291858571,73,60,0,0,8400
DisK,Protoss,PvZ,0.10002860749679465,176,139,0,0,8400
LiquidTLO,Zerg,PvZ,0.8165530508100082,170,130,225,50,8640
DisK,Protoss,PvZ,0.19960101608671277,180,119,825,0,8640
LiquidTLO,Zerg,PvZ,0.02077560291858571,73,60,750,25,8880
DisK,Protoss,PvZ,0.16381213357344754,178,126,700,125,8880
LiquidTLO,Zerg,PvZ,0.025070635541074693,69,87,0,0,9600
DisK,Protoss,PvZ,0.07796329435161731,190,165,0,0,9600
LiquidTLO,Zerg,PvZ,0.023896029390134577,73,60,0,0,9840
DisK,Protoss,PvZ,0.10343782024431125,178,155,525,0,9840
LiquidTLO,Zerg,PvZ,0.9692131252489028,180,175,1050,50,10560
DisK,Protoss,PvZ,0.6309476039752204,121,61,2375,1000,10560
LiquidTLO,Zerg,PvZ,0.0279446271810192,72,116,2250,75,10800
DisK,Protoss,PvZ,0.16132661655290614,169,137,1550,0,10800
LiquidTLO,Zerg,PvZ,0.7005406767142388,151,129,2125,450,11040
DisK,Protoss,PvZ,0.20335917679005383,164,131,3450,150,11040
LiquidTLO,Zerg,PvZ,0.07379585614010942,81,67,2025,725,11280
DisK,Protoss,PvZ,0.910140735390818,84,63,1050,0,11280
LiquidTLO,Zerg,PvZ,0.2053001433045747,93,78,1200,0,11520
DisK,Protoss,PvZ,0.8821761229444829,87,58,1050,1050,11520
LiquidTLO,Zerg,PvZ,0.02497919289405054,72,60,0,0,12000
DisK,Protoss,PvZ,0.7079606053499619,103,92,1725,0,12000
LiquidTLO,Zerg,PvZ,0.3577799269679591,112,118,3500,800,12240
DisK,Protoss,PvZ,0.6249408519036985,113,107,3925,525,12240
LiquidTLO,Zerg,PvZ,0.687925742204063,148,113,400,0,12480
DisK,Protoss,PvZ,0.517573717562618,125,102,1575,0,12480
LiquidTLO,Zerg,PvZ,0.8667955616626984,171,149,2400,0,12720
DisK,Protoss,PvZ,0.12774578816252546,174,136,1225,175,12720
LiquidTLO,Zerg,PvZ,0.9373404468319646,194,143,2800,200,12960
DisK,Protoss,PvZ,0.03460708807974766,185,149,1400,350,12960
LiquidTLO,Zerg,PvZ,0.025070635541074693,69,87,2600,600,13200
DisK,Protoss,PvZ,0.08358210356430434,190,135,2950,350,13200
LiquidTLO,Zerg,PvZ,0.0267857142857143,73,116,0,0,13440
DisK,Protoss,PvZ,0.10533992558197036,172,122,350,0,13440
LiquidTLO,Zerg,PvZ,0.023896029390134577,73,60,400,0,13680
DisK,Protoss,PvZ,0.6447761430045179,111,88,0,0,13680
LiquidTLO,Zerg,PvZ,0.02532779281867137,70,144,400,0,13920
DisK,Protoss,PvZ,0.18542971315927215,173,131,1750,0,13920
LiquidTLO,Zerg,PvZ,0.0267857142857143,73,116,3400,0,14160
DisK,Protoss,PvZ,0.1313858729502544,177,163,0,0,14160
LiquidTLO,Zerg,PvZ,0.6846564426762287,160,148,3800,0,14400
DisK,Protoss,PvZ,0.16949181565868532,177,156,3500,175,14400
LiquidTLO,Zerg,PvZ,0.0267857142857143,73,116,4475,50,14880
DisK,Protoss,PvZ,0.633291092010066,125,143,2875,775,14880
LiquidTLO,Zerg,PvZ,0.26168892764726115,100,131,0,0,15120
DisK,Protoss,PvZ,0.7522405722524821,114,152,0,0,15120
LiquidTLO,Zerg,PvZ,0.0267857142857143,73,116,1800,200,15360
DisK,Protoss,PvZ,0.6,116,151,5625,0,15360
LiquidTLO,Zerg,PvZ,0.023896029390134577,73,60,4600,0,15600
DisK,Protoss,PvZ,0.6881785915795225,107,121,4100,0,15600
LiquidTLO,Zerg,PvZ,0.8736781820208193,169,111,5325,0,15840
DisK,Protoss,PvZ,0.7789029413547962,95,131,1575,0,15840
LiquidTLO,Zerg,PvZ,0.03539679321066724,73,115,125,0,16080
DisK,Protoss,PvZ,0.875299571287433,85,126,4450,0,16080
LiquidTLO,Zerg,PvZ,0.15298163401097742,87,109,275,175,16320
DisK,Protoss,PvZ,0.840352748297414,88,129,3150,0,16320
LiquidTLO,Zerg,PvZ,0.4592984315985863,123,138,5150,150,16560
DisK,Protoss,PvZ,0.728578821244341,102,127,3850,175,16560
LiquidTLO,Zerg,PvZ,0.12154128582336987,79,106,1525,325,16800
DisK,Protoss,PvZ,0.7746763585274297,97,113,3275,0,16800
LiquidTLO,Zerg,PvZ,0.40418576378795024,117,127,7775,700,17040
DisK,Protoss,PvZ,0.6587475779992087,110,126,8150,175,17040
LiquidTLO,Zerg,PvZ,0.2729157284039179,102,128,9400,3200,17280
DisK,Protoss,PvZ,0.7097060119681927,104,128,8500,5525,17280
LiquidTLO,Zerg,PvZ,0.02196190858192515,30,35,725,250,5520
DisK,Protoss,PvZ,0.1321027999610459,102,129,250,250,5520
LiquidTLO,Zerg,PvZ,0.022982463541342202,57,26,150,75,6240
DisK,Protoss,PvZ,0.024869275011269232,137,136,0,0,6240
LiquidTLO,Zerg,PvZ,0.024272137761290113,58,26,350,0,6480
DisK,Protoss,PvZ,0.9380441208903042,38,40,600,0,6480
LiquidTLO,Zerg,PvZ,0.024900882566036286,86,27,225,75,7440
DisK,Protoss,PvZ,0.08376175626151716,127,132,250,0,7440
LiquidTLO,Zerg,PvZ,0.022982463541342202,57,26,450,150,7680
DisK,Protoss,PvZ,0.025721183000761094,134,133,250,0,7680
FireFoX,Zerg,ZvZ,0.06447910303689691,62,142,150,0,4320
LiquidTLO,Zerg,ZvZ,0.021595875466740688,134,36,150,0,4320
FireFoX,Zerg,ZvZ,0.05795680174248896,56,141,300,0,5040
LiquidTLO,Zerg,ZvZ,0.8141020066896081,65,127,50,0,5040
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,150,0,5520
LiquidTLO,Zerg,ZvZ,0.907477312308914,62,138,300,150,5520
FireFoX,Zerg,ZvZ,0.08150947174279044,61,139,450,150,5760
LiquidTLO,Zerg,ZvZ,0.8075110426927127,67,127,100,50,5760
FireFoX,Zerg,ZvZ,0.024304771384324964,37,136,250,0,6240
LiquidTLO,Zerg,ZvZ,0.020763403698607186,154,45,0,0,6240
FireFoX,Zerg,ZvZ,0.024304771384324964,37,136,0,0,6480
LiquidTLO,Zerg,ZvZ,0.7812291302803985,82,124,75,0,6480
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,100,0,6720
LiquidTLO,Zerg,ZvZ,0.02487278096863632,135,36,0,0,6720
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,0,0,6960
LiquidTLO,Zerg,ZvZ,0.02337113482276415,154,45,0,0,6960
FireFoX,Zerg,ZvZ,0.024304771384324964,37,136,350,0,7200
LiquidTLO,Zerg,ZvZ,0.02337113482276415,154,45,50,25,7200
FireFoX,Zerg,ZvZ,0.026167332465214466,58,145,125,0,7440
LiquidTLO,Zerg,ZvZ,0.023702712023031314,134,36,0,0,7440
FireFoX,Zerg,ZvZ,0.024304771384324964,37,136,0,0,7680
LiquidTLO,Zerg,ZvZ,0.0663299423072935,110,45,200,0,7680
FireFoX,Zerg,ZvZ,0.02546551843956607,36,136,0,0,7920
LiquidTLO,Zerg,ZvZ,0.02514731433030415,107,35,0,0,7920
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,0,0,8160
LiquidTLO,Zerg,ZvZ,0.02337113482276415,154,45,0,0,8160
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,0,0,8640
LiquidTLO,Zerg,ZvZ,0.023702712023031314,134,36,0,0,8640
FireFoX,Zerg,ZvZ,0.10222333026022024,90,139,1425,25,8880
LiquidTLO,Zerg,ZvZ,0.02337113482276415,154,45,900,100,8880
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,650,0,9120
LiquidTLO,Zerg,ZvZ,0.023702712023031314,134,36,200,0,9120
FireFoX,Zerg,ZvZ,0.02644991417780207,84,146,700,0,9600
LiquidTLO,Zerg,ZvZ,0.6062631962698104,137,132,300,0,9600
FireFoX,Zerg,ZvZ,0.25981647442202727,117,139,200,0,9840
LiquidTLO,Zerg,ZvZ,0.023657377054534523,154,45,0,0,9840
FireFoX,Zerg,ZvZ,0.026467883732983477,57,145,0,0,10560
LiquidTLO,Zerg,ZvZ,0.5029730780877043,83,80,400,0,10560
FireFoX,Zerg,ZvZ,0.02577179015607256,38,136,3950,700,10800
LiquidTLO,Zerg,ZvZ,0.958264337038831,88,150,3800,1300,10800
FireFoX,Zerg,ZvZ,0.03109540725091564,84,146,600,0,11040
LiquidTLO,Zerg,ZvZ,0.5403798077483837,81,83,300,0,11040
FireFoX,Zerg,ZvZ,0.024304771384324964,37,136,0,0,11280
LiquidTLO,Zerg,ZvZ,0.025518877910703175,134,36,0,0,11280
FireFoX,Zerg,ZvZ,0.948062110973608,103,41,2100,200,11520
LiquidTLO,Zerg,ZvZ,0.023657377054534523,154,45,2300,0,11520
FireFoX,Zerg,ZvZ,0.9674696720815776,108,41,5000,1400,11760
LiquidTLO,Zerg,ZvZ,0.025518877910703175,134,36,5100,800,11760
FireFoX,Zerg,ZvZ,0.8994895839415553,115,45,4100,2500,12000
LiquidTLO,Zerg,ZvZ,0.023657377054534523,154,45,5100,1900,12000
FireFoX,Zerg,ZvZ,0.02644991417780207,84,146,1700,1700,12240
LiquidTLO,Zerg,ZvZ,0.029562934471941804,107,35,3500,700,12240
FireFoX,Zerg,ZvZ,0.024771711197290158,57,145,0,0,12480
LiquidTLO,Zerg,ZvZ,0.023657377054534523,154,45,1900,0,12480
FireFoX,Zerg,ZvZ,0.024304771384324964,37,136,1150,100,12960
LiquidTLO,Zerg,ZvZ,0.8592089506605323,58,105,3500,100,12960
FireFoX,Zerg,ZvZ,0.37467988516867845,63,101,300,0,13200
LiquidTLO,Zerg,ZvZ,0.02337113482276415,154,45,3300,0,13200
FireFoX,Zerg,ZvZ,0.047542139946612716,84,154,150,0,13680
LiquidTLO,Zerg,ZvZ,0.8949590192172838,94,154,1400,200,13680
FireFoX,Zerg,ZvZ,0.03109540725091564,84,146,300,0,13920
LiquidTLO,Zerg,ZvZ,0.02514731433030415,107,35,400,0,13920
FireFoX,Zerg,ZvZ,0.026467883732983477,57,145,1850,100,14160
LiquidTLO,Zerg,ZvZ,0.02337113482276415,154,45,1200,0,14160
FireFoX,Zerg,ZvZ,0.03109540725091564,84,146,4600,1000,14400
LiquidTLO,Zerg,ZvZ,0.023702712023031314,134,36,4300,1000,14400
FireFoX,Zerg,ZvZ,0.024317043254464155,37,136,4150,2100,14640
LiquidTLO,Zerg,ZvZ,0.02503211358067342,133,36,4500,1900,14640
FireFoX,Zerg,ZvZ,0.945913765154414,47,104,150,50,4080
LiquidTLO,Zerg,ZvZ,0.02827832730281682,45,101,100,0,4080
FireFoX,Zerg,ZvZ,0.6052541123021654,72,137,50,0,4320
LiquidTLO,Zerg,ZvZ,0.02537888418961931,60,45,50,0,4320
FireFoX,Zerg,ZvZ,0.024919376528930393,154,144,0,0,4560
LiquidTLO,Zerg,ZvZ,0.024416726619578055,45,61,50,0,4560
FireFoX,Zerg,ZvZ,0.27894552702175734,125,131,575,0,5040
LiquidTLO,Zerg,ZvZ,0.02551650971379532,44,61,0,0,5040
FireFoX,Zerg,ZvZ,0.021840780044651287,154,144,350,0,5280
LiquidTLO,Zerg,ZvZ,0.21146617652339705,68,74,175,0,5280
FireFoX,Zerg,ZvZ,0.2869145241229647,123,127,300,0,5520
LiquidTLO,Zerg,ZvZ,0.02537888418961931,60,45,50,50,5520
FireFoX,Zerg,ZvZ,0.08693452617186248,144,116,375,0,6000
LiquidTLO,Zerg,ZvZ,0.2629096779069029,72,81,50,25,6000
FireFoX,Zerg,ZvZ,0.9740976363750593,48,96,650,0,6240
LiquidTLO,Zerg,ZvZ,0.02689810443087942,61,45,275,25,6240
FireFoX,Zerg,ZvZ,0.33823716633112866,123,89,950,0,6480
LiquidTLO,Zerg,ZvZ,0.7220773565268942,132,89,175,0,6480
FireFoX,Zerg,ZvZ,0.11807496248527655,141,107,1000,0,6720
LiquidTLO,Zerg,ZvZ,0.02537888418961931,60,45,375,125,6720
FireFoX,Zerg,ZvZ,0.0341331920009863,142,167,350,75,6960
LiquidTLO,Zerg,ZvZ,0.024416726619578055,45,61,450,225,6960
FireFoX,Zerg,ZvZ,0.12959187066196676,142,134,525,125,7200
LiquidTLO,Zerg,ZvZ,0.024416726619578055,45,61,225,225,7200
FireFoX,Zerg,ZvZ,0.021840780044651287,139,160,0,0,7680
LiquidTLO,Zerg,ZvZ,0.9685856761920822,158,145,200,0,7680
FireFoX,Zerg,ZvZ,0.9329390603683368,49,71,950,350,7920
LiquidTLO,Zerg,ZvZ,0.9085275603087273,148,136,450,175,7920
FireFoX,Zerg,ZvZ,0.08448248702552141,140,153,300,0,8160
LiquidTLO,Zerg,ZvZ,0.8586138475951054,123,160,175,0,8160
FireFoX,Zerg,ZvZ,0.027107422622888233,153,110,625,0,8400
LiquidTLO,Zerg,ZvZ,0.024416726619578055,45,61,100,0,8400
FireFoX,Zerg,ZvZ,0.06568986898908313,148,142,500,0,8640
LiquidTLO,Zerg,ZvZ,0.9080834919285696,143,147,150,100,8640
FireFoX,Zerg,ZvZ,0.03546137363953261,157,114,0,0,8880
LiquidTLO,Zerg,ZvZ,0.9571355448570859,157,110,100,100,8880
FireFoX,Zerg,ZvZ,0.831393423052285,68,66,0,0,9120
LiquidTLO,Zerg,ZvZ,0.10902612545165974,66,59,300,0,9120
FireFoX,Zerg,ZvZ,0.027107422622888233,153,110,0,0,9360
LiquidTLO,Zerg,ZvZ,0.024416726619578055,45,61,300,0,9360
FireFoX,Zerg,ZvZ,0.14838152963059303,140,103,0,0,9600
LiquidTLO,Zerg,ZvZ,0.775408855281464,134,96,0,0,9600
FireFoX,Zerg,ZvZ,0.026138759101101527,139,160,0,0,10320
LiquidTLO,Zerg,ZvZ,0.02537888418961931,60,45,1000,0,10320
FireFoX,Zerg,ZvZ,0.7081278075464804,73,117,75,0,10560
LiquidTLO,Zerg,ZvZ,0.02690499562210602,46,95,2000,0,10560
FireFoX,Zerg,ZvZ,0.02603314844807625,155,144,1000,0,10800
LiquidTLO,Zerg,ZvZ,0.02537888418961931,60,45,2200,0,10800
FireFoX,Zerg,ZvZ,0.6783683395088476,79,110,1925,225,11040
LiquidTLO,Zerg,ZvZ,0.8584063619800706,142,135,2875,150,11040
FireFoX,Zerg,ZvZ,0.024919376528930393,154,144,1800,825,11280
LiquidTLO,Zerg,ZvZ,0.11204927350264693,53,87,3300,125,11280
FireFoX,Zerg,ZvZ,0.019659567089298724,152,111,1925,850,11520
LiquidTLO,Zerg,ZvZ,0.2796415926236876,55,101,3425,200,11520
MaSa,Terran,TvZ,0.962423668779036,185,150,0,0,3360
LiquidTLO,Zerg,TvZ,0.021295209182957686,182,169,50,25,3360
MaSa,Terran,TvZ,0.9050275678970412,180,134,0,0,3600
LiquidTLO,Zerg,TvZ,0.021250809982387597,188,143,175,25,3600
MaSa,Terran,TvZ,0.8144761684000985,163,138,0,0,3840
LiquidTLO,Zerg,TvZ,0.08798461307330979,177,138,150,0,3840
MaSa,Terran,TvZ,0.7831896320927129,157,113,0,0,4320
LiquidTLO,Zerg,TvZ,0.021295209182957686,182,169,0,0,4320
MaSa,Terran,TvZ,0.9498425123233866,177,113,0,0,4800
LiquidTLO,Zerg,TvZ,0.022894620011599587,186,142,0,0,4800
MaSa,Terran,TvZ,0.21529444878922432,92,100,200,0,5280
LiquidTLO,Zerg,TvZ,0.022894620011599587,186,142,0,0,5280
MaSa,Terran,TvZ,0.14944622912930505,78,106,0,0,5520
LiquidTLO,Zerg,TvZ,0.021295209182957686,182,169,0,0,5520
MaSa,Terran,TvZ,0.7733118319576209,156,112,200,0,6000
LiquidTLO,Zerg,TvZ,0.025355622211078455,182,113,0,0,6000
MaSa,Terran,TvZ,0.9144478661084682,174,110,300,0,6960
LiquidTLO,Zerg,TvZ,0.02229157151919864,183,169,0,0,6960
MaSa,Terran,TvZ,0.07363391553665222,77,93,800,0,7200
LiquidTLO,Zerg,TvZ,0.07355678672498184,173,178,650,50,7200
MaSa,Terran,TvZ,0.9552611966350646,186,120,500,100,7440
LiquidTLO,Zerg,TvZ,0.021295209182957686,182,169,550,50,7440
MaSa,Terran,TvZ,0.9480752419142957,188,119,400,400,7680
LiquidTLO,Zerg,TvZ,0.021295209182957686,182,169,425,0,7680
MaSa,Terran,TvZ,0.03229607023341208,65,90,0,0,7920
LiquidTLO,Zerg,TvZ,0.022894620011599587,186,142,0,0,7920
MaSa,Terran,TvZ,0.14091469678128554,76,106,350,0,8160
LiquidTLO,Zerg,TvZ,0.022894620011599587,186,142,0,0,8160
MaSa,Terran,TvZ,0.07401926690158711,70,99,350,0,8400
LiquidTLO,Zerg,TvZ,0.05309756470796734,180,110,75,75,8400
MaSa,Terran,TvZ,0.7224302687529027,150,112,400,0,8640
LiquidTLO,Zerg,TvZ,0.025355622211078455,182,113,0,0,8640
MaSa,Terran,TvZ,0.2403652190163177,96,92,500,0,9600
LiquidTLO,Zerg,TvZ,0.025355622211078455,182,113,0,0,9600
MaSa,Terran,TvZ,0.7613853509968271,158,85,0,0,10320
LiquidTLO,Zerg,TvZ,0.025355622211078455,182,113,2000,0,10320
MaSa,Terran,TvZ,0.8937306040612039,194,107,0,0,10560
LiquidTLO,Zerg,TvZ,0.023936361021687058,187,142,300,0,10560
MaSa,Terran,TvZ,0.9574994229645758,161,155,500,500,10800
LiquidTLO,Zerg,TvZ,0.022894620011599587,186,142,1800,300,10800
MaSa,Terran,TvZ,0.0700852498581842,94,95,300,0,11280
LiquidTLO,Zerg,TvZ,0.6255970532365954,128,104,100,50,11280
MaSa,Terran,TvZ,0.12216440552860419,66,104,0,0,11520
LiquidTLO,Zerg,TvZ,0.8781143619731161,68,104,3600,0,11520
MaSa,Terran,TvZ,0.08774359882104177,64,99,1850,300,11760
LiquidTLO,Zerg,TvZ,0.02535655145175153,182,169,3675,800,11760
MaSa,Terran,TvZ,0.137002837177001,82,97,500,0,12000
LiquidTLO,Zerg,TvZ,0.06735102935660597,188,113,550,350,12000
MaSa,Terran,TvZ,0.8234835712653807,167,99,400,0,12960
LiquidTLO,Zerg,TvZ,0.029204293729338193,156,149,0,0,12960
MaSa,Terran,TvZ,0.9701257627389663,188,90,1000,800,13200
LiquidTLO,Zerg,TvZ,0.1460007821631556,172,100,3550,50,13200
MaSa,Terran,TvZ,0.9611244091481472,187,85,200,200,13440
LiquidTLO,Zerg,TvZ,0.03470671660291069,157,149,1400,0,13440
MaSa,Terran,TvZ,0.8793599117149496,153,164,0,0,14160
LiquidTLO,Zerg,TvZ,0.07000437414881516,151,151,300,0,14160
MaSa,Terran,TvZ,0.5143404965493956,122,128,1350,250,14400
LiquidTLO,Zerg,TvZ,0.02851292040811715,186,142,3200,0,14400
MaSa,Terran,TvZ,0.20778585829721752,109,104,3150,500,14640
LiquidTLO,Zerg,TvZ,0.6386546001329627,106,125,3200,400,14640
MaSa,Terran,TvZ,0.23778492233425286,98,117,1050,100,14880
LiquidTLO,Zerg,TvZ,0.7307033645250507,99,120,1650,425,14880
MaSa,Terran,TvZ,0.19868655898478854,111,101,3950,1550,15120
LiquidTLO,Zerg,TvZ,0.7504308916822937,111,107,4425,2025,15120
MaSa,Terran,TvZ,0.2684605736991119,105,113,3150,1550,15360
LiquidTLO,Zerg,TvZ,0.7429124725902471,112,107,2450,1200,15360
MaSa,Terran,TvZ,0.036814851359037726,99,93,3400,2350,15600
LiquidTLO,Zerg,TvZ,0.02535655145175153,182,169,3500,1600,15600
MaSa,Terran,TvZ,0.16109267147249645,110,97,1750,700,15840
LiquidTLO,Zerg,TvZ,0.03540886849231856,184,85,2350,1050,15840
MaSa,Terran,TvZ,0.03754879761578145,104,85,550,0,16080
LiquidTLO,Zerg,TvZ,0.037042900592811234,157,149,400,0,16080
MaSa,Terran,TvZ,0.27654018461962165,110,113,1400,350,16560
LiquidTLO,Zerg,TvZ,0.644794738643848,110,121,1575,150,16560
MaSa,Terran,TvZ,0.5271719159510282,122,132,1400,0,16800
LiquidTLO,Zerg,TvZ,0.20452243310203233,150,137,875,300,16800
MaSa,Terran,TvZ,0.20427029294913923,116,103,1900,100,17040
